date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,race_course,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner_up_horse_id,prize,horse_id,target_race_id
2009/11/02,大井,雨,9,晩秋賞競走,200944110209,16,2,4,3.5,2,10,05386,56,ダ1800,重,1:59.7,2.0,11-11-4-7,38.0-41.8,43.3,508(+10),2006102407, ,2003100697,200606030811
2009/08/01,2小倉5,曇,10,高千穂特別(1000万下),200910020510,9,8,9,55.2,8,9,00685,57,芝2000,良,2:01.8,2.3,2-2-2-4,35.0-35.9,38.1,498(+2),2005105525, ,2003100697,200606030811
2009/07/18,2小倉1,晴,10,九州スポーツ杯(1000万下),200910020110,11,1,1,43.4,7,9,00685,54,芝1800,良,1:46.2,0.8,7-7-5-4,34.7-35.4,35.7,496(+6),2005104610, ,2003100697,200606030811
2008/11/30,5東京8,晴,11,アプローズ賞(1000万下),200805050811,18,2,3,31.8,10,14,00432,57,芝1600,良,1:35.8,1.1,10-10,35.5-34.3,34.5,490(-2),2004100516, ,2003100697,200606030811
2008/11/23,5京都5,晴,10,宝ケ池特別(1000万下),200808050510,16,7,13,53.5,13,6,00432,57,芝1400,良,1:21.4,1.1,12-9,34.6-34.2,34.0,492(+10),2003105450, ,2003100697,200606030811
2008/06/22,3阪神2,雨,11,三宮特別(1000万下),200809030211,16,5,10,47.9,11,6,00682,57,芝1600,重,1:36.6,1.2,8-8,34.9-36.7,36.9,482(+2),2004106590, ,2003100697,200606030811
2008/06/08,2中京6,晴,12,4歳以上1000万下,200807020612,15,1,1,34.7,8,9,00682,57,ダ1700,良,1:45.9,1.0,7-7-8-8,29.5-37.6,37.9,480(-6),2004103295, ,2003100697,200606030811
2008/05/18,3京都8,晴,12,4歳以上1000万下,200808030812,16,1,2,16.1,6,10,00682,57,ダ1400,良,1:25.9,1.2,12-10,35.3-37.1,37.3,486(-2),2004102297, ,2003100697,200606030811
2008/04/20,2阪神8,晴,12,4歳以上1000万下,200809020812,16,5,9,17.2,8,8,00682,57,ダ1800,良,1:52.6,1.1,10-9-7-5,35.2-38.5,38.5,488(-4),2002105253, ,2003100697,200606030811
2008/04/05,2阪神3,晴,12,4歳以上1000万下,200809020312,16,8,15,28.0,9,8,05223,57,ダ2000,良,2:06.1,1.5,10-10-5-5,35.7-37.0,38.1,492(-6),2002105263, ,2003100697,200606030811
2007/12/23,3中京8,晴,11,名古屋日刊スポーツ杯(1000万下),200707030811,16,7,13,13.2,7,8,01077,57,芝2000,重,2:01.1,1.0,13-13-13-9,35.9-36.0,35.7,498(+2),2003105855, ,2003100697,200606030811
2007/12/08,3中京3,晴,11,豊明特別(1000万下),200707030311,16,4,7,27.2,12,6,01077,56,芝1800,良,1:48.6,0.5,14-14-13-11,37.0-34.1,33.6,496(+2),2003107211, ,2003100697,200606030811
2007/11/25,5東京8,晴,11,アプローズ賞(1000万下),200705050811,17,6,12,13.6,6,15,00432,57,芝1600,良,1:36.3,1.5,13-16,35.3-34.8,34.7,494(-2),2002105152, ,2003100697,200606030811
2007/07/21,2新潟3,曇,10,麒麟山特別(1000万下),200704020310,15,8,15,6.4,4,8,01014,57,ダ1800,重,1:52.5,2.0,6-7-4-3,35.5-37.9,39.6,496(-2),2004104693, ,2003100697,200606030811
2007/06/16,3阪神1,晴,10,三宮特別(1000万下),200709030110,16,6,11,4.5,3,8,00666,57,芝1600,良,1:32.5,0.5,2-2,34.7-34.1,34.5,498(-4),2003101246, ,2003100697,200606030811
2007/05/27,3東京4,晴,9,むらさき賞(1600万下),200705030409,18,8,17,13.6,6,9,00666,55,芝1800,良,1:47.0,0.5,6-6-6,35.5-34.4,34.1,502(+2),2003105620, ,2003100697,200606030811
2007/05/05,2東京5,晴,10,晩春S(1600万下),200705020510,16,7,14,31.4,7,3,01025,57,芝1600,良,1:33.9,0.3,1-1,35.0-34.2,34.5,500(0),2002106006,465.3,2003100697,200606030811
2007/01/20,1京都6,晴,11,石清水S(1600万下),200708010611,16,2,3,19.0,7,10,01088,54,芝1600,良,1:35.5,0.6,9-9,35.6-34.9,34.7,500(-6),2003106213, ,2003100697,200606030811
2006/12/02,3阪神1,晴,11,ゴールデンホイップT(1600万下),200609030111,14,7,12,19.4,9,12,05415,57,芝1600,良,1:34.7,0.6,6-4,35.5-34.3,34.6,506(+4),2002110231, ,2003100697,200606030811
2006/11/12,6京都4,晴,10,清水S(1600万下),200608060410,16,3,6,21.3,8,13(降),00432,56,芝1600,良,1:34.2,0.5,1-1,35.2-35.2,35.7,502(+8),1999100643, ,2003100697,200606030811
2006/10/07,5京都1,曇,11,夕刊フジ杯大原S(1600万下),200608050111,13,7,10,21.2,6,7,05203,53,芝1800,良,1:47.0,0.9,12-12,35.5-34.2,34.0,494(+4),2002107011, ,2003100697,200606030811
2006/06/03,3東京5,曇,11,ユニコーンS(G3),200605030511,16,3,6,20.2,9,6,05203,56,ダ1600,良,1:38.3,1.1,10-6,34.1-38.3,38.7,490(0),2003105104, ,2003100697,200606030811
2006/05/07,2東京6,雨,11,NHKマイルC(G1),200605020611,18,5,10,26.6,10,11,05203,57,芝1600,良,1:34.6,1.4,13-12,34.2-35.7,36.2,490(-10),2003100454, ,2003100697,200606030811
2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,18,4,8,144.2,14,15,01043,57,芝2000,良,2:02.2,2.3,11-11-15-18,35.6-35.7,36.4,500(+2),2003102205, ,2003100697,200606030811
2006/03/19,2中山8,曇,11,フジTVスプリングS(G2),200606020811,16,4,7,19.0,5,11,00732,56,芝1800,良,1:50.1,1.2,7-6-6-6,36.9-36.4,37.0,498(+2),2003102205, ,2003100697,200606030811
2005/12/11,5中山4,曇,11,朝日フューチュリティ(G1),200506050411,14,1,1,11.0,4,5,00666,55,芝1600,良,1:34.3,0.6,3-3-3,35.9-34.7,34.8,496(+2),2003102955,600.0,2003100697,200606030811
2005/10/15,4京都3,雨,11,デイリー杯2歳S(G2),200508040311,11,7,8,6.3,3,2,00666,55,芝1600,稍,1:37.5,0.3,4-4,37.1-34.6,34.7,494(+14),2003102542,"1,511.6",2003100697,200606030811
2005/07/10,3阪神8,曇,5,2歳新馬,200509030805,16,2,4,5.0,2,1,01062,54,芝1600,稍,1:38.8,-0.1,1-2-2,37.9-35.7,35.7,480(0),2003102837,700.0,2003100697,200606030811
2010/10/31,4東京8,曇,11,天皇賞(秋)(G1),201005040811,18,7,15,27.6,8,11,01093,58,芝2000,稍,1:59.5,1.3,16-14-14,35.3-34.9,34.9,476(+2),2006103319, ,2003101859,200606030811
2010/06/06,3東京6,晴,11,安田記念(G1),201005030611,18,5,9,12.1,6,2,01093,58,芝1600,良,1:31.8,0.1,15-15,33.6-35.4,34.2,474(0),2004103318,"4,108.0",2003101859,200606030811
2010/04/17,2阪神7,晴,10,読売マイラーズC(G2),201009020710,18,7,13,4.8,2,9,01093,58,芝1600,良,1:33.7,0.8,6-4,34.8-34.3,34.7,474(+12),2006102923, ,2003101859,200606030811
2010/02/21,1東京8,晴,11,フェブラリーS(G1),201005010811,15,3,5,53.6,9,15,01093,57,ダ1600,良,1:41.9,7.0,7-10,34.8-35.7,41.9,462(-8),2005102837, ,2003101859,200606030811
2009/06/07,3東京6,晴,11,安田記念(G1),200905030611,18,7,13,6.8,3,7,01093,58,芝1600,良,1:34.2,0.7,10-10,33.4-36.1,36.0,470(-4),2004104258, ,2003101859,200606030811
2009/04/18,2阪神7,晴,10,読売マイラーズC(G2),200909020710,10,3,3,2.4,1,1,01093,58,芝1600,良,1:33.9,0.0,6-6,36.2-33.7,33.0,474(+9),2001103435,"6,081.2",2003101859,200606030811
2008/12/14,香港,晴, ,香港マイル(G1),2008G0a00707,14,2,4, ,4,5,01093,57,芝1600,良,1:33.3, , , , ,計不,, ,2003101859,200606030811
2008/11/23,5京都5,晴,11,マイルチャンピオンS(G1),200808050511,18,8,17,2.3,1,2,01093,57,芝1600,良,1:32.7,0.1,14-13,34.4-34.7,33.9,466(+2),2003102993,"4,112.8",2003101859,200606030811
2008/10/12,4東京2,晴,11,毎日王冠(G2),200805040211,16,1,2,10.7,2,1,01093,58,芝1800,良,1:44.6,0.0,5-5-5,35.8-33.8,33.3,464(-2),2004104258,"6,614.8",2003101859,200606030811
2008/06/08,3東京6,晴,11,安田記念(G1),200805030611,18,6,11,4.1,1,8,01093,58,芝1600,良,1:33.7,1.0,10-10,34.6-34.8,34.5,466(+4),2004104258, ,2003101859,200606030811
2008/05/17,2東京7,曇,11,京王杯スプリングC(G2),200805020711,17,6,12,5.9,2,1,01093,58,芝1400,良,1:20.8,-0.3,9-7,34.7-34.6,33.0,462(-6),2003101040,"6,123.2",2003101859,200606030811
2008/03/30,1中京10,小雨,11,高松宮記念(G1),200807011011,18,4,7,6.9,3,5,01093,57,芝1200,良,1:07.4,0.3,10-10,33.4-33.7,33.2,468(-6),2003102667,950.0,2003101859,200606030811
2007/11/18,5京都6,曇,11,マイルチャンピオンS(G1),200708050611,18,4,7,7.3,4,2,01093,57,芝1600,良,1:32.7,0.0,8-7,34.4-34.7,34.1,474(+4),2001103114,"4,114.0",2003101859,200606030811
2007/10/27,4京都8,晴,11,毎日放送賞スワンS(G2),200708040811,18,6,12,5.8,3,1,01093,57,芝1400,稍,1:20.7,0.0,14-12,33.7-35.5,33.9,470(+10),2003102955,"6,133.0",2003101859,200606030811
2007/09/30,4阪神8,曇,11,ポートアイランドS(OP),200709040811,18,3,6,5.7,2,1,01093,56,芝1600,稍,1:33.3,-0.7,6-6,35.7-34.4,33.8,460(+6),2002101007,"2,439.9",2003101859,200606030811
2007/06/03,3東京6,晴,11,安田記念(G1),200705030611,18,7,15,62.0,18,11,01093,58,芝1600,良,1:33.1,0.8,15-17,34.1-34.8,34.3,454(-10),2001103114, ,2003101859,200606030811
2007/05/06,3京都6,雨,11,都大路S(OP),200708030611,15,6,11,3.2,1,1,01093,55,芝1600,重,1:36.4,-0.2,7-6,35.1-37.2,36.6,464(0),2002100046,"2,438.5",2003101859,200606030811
2007/04/14,2阪神7,晴,11,読売マイラーズC(G2),200709020711,15,7,12,26.3,10,15,01093,57,芝1600,良,1:34.6,2.4,15-15,34.9-34.0,34.1,464(-4),2002110159, ,2003101859,200606030811
2007/03/10,1阪神5,曇,11,大阪城S(OP),200709010511,12,1,1,6.9,4,1,01093,54,芝1800,良,1:47.2,0.0,7-7,36.0-34.7,34.2,468(-8),2002105674,"2,431.5",2003101859,200606030811
2007/02/25,1阪神2,晴,11,阪急杯(G3),200709010211,16,6,12,21.4,8,7,05086,56,芝1400,良,1:21.0,0.5,2-2,34.3-34.8,35.2,476(+4),1999106907, ,2003101859,200606030811
2006/11/19,6京都6,小雨,11,マイルチャンピオンS(G1),200608060611,18,1,2,37.8,11,9,00732,56,芝1600,良,1:33.6,0.9,7-7,34.0-35.2,35.5,472(+6),2001103114, ,2003101859,200606030811
2006/11/04,6京都1,晴,11,カシオペアS(OP),200608060111,13,8,13,15.4,6,1,05086,53,芝1800,良,1:46.8,-0.2,3-3,37.0-33.4,33.0,466(+6),2002105674,"2,430.1",2003101859,200606030811
2006/10/21,4東京5,曇,11,富士S(G3),200605040511,18,2,4,37.9,9,14,00733,54,芝1600,良,1:34.6,1.8,10-12,34.9-34.1,35.1,460(+28),1999107166, ,2003101859,200606030811
2006/05/28,3東京4,晴,10,東京優駿(G1),200605030410,18,1,1,170.7,18,15,01088,57,芝2400,稍,2:30.6,2.7,8-8-9-8,37.4-35.3,37.4,432(-6),2003102205, ,2003101859,200606030811
2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,18,7,14,33.5,9,10,00700,57,芝2000,良,2:01.2,1.3,18-18-17-15,35.6-35.7,35.1,438(-14),2003102205, ,2003101859,200606030811
2006/03/05,2中山4,晴,11,報知杯弥生賞(G2),200606020411,10,4,4,9.7,3,5,00700,56,芝2000,良,2:02.1,0.6,5-6-6-7,36.2-35.6,35.6,452(-4),2003102991,540.0,2003101859,200606030811
2005/12/11,5中山4,曇,11,朝日フューチュリティ(G1),200506050411,14,3,5,25.1,5,2,00422,55,芝1600,良,1:33.7,0.0,7-7-6,35.9-34.7,34.0,456(-4),2003102955,"2,433.6",2003101859,200606030811
2005/10/30,4東京8,晴,7,くるみ賞(500万下),200505040807,9,4,4,2.5,1,1,00700,55,芝1400,良,1:23.0,-0.1,6-5,36.3-34.1,33.6,460(+6),2003110138,"1,022.4",2003101859,200606030811
2005/10/15,4京都3,雨,11,デイリー杯2歳S(G2),200508040311,11,5,5,12.6,4,3,00700,55,芝1600,稍,1:37.5,0.3,9-9,37.1-34.6,34.4,454(-4),2003102542,955.8,2003101859,200606030811
2005/09/24,2札幌5,晴,1,2歳未勝利,200501020501,14,3,3,8.4,4,1,00700,54,芝1500,良,1:31.3,0.0,14-10-4,29.8-36.7,35.9,458(+2),2003105442,500.0,2003101859,200606030811
2005/09/11,2札幌2,晴,5,2歳新馬,200501020205,11,8,10,42.9,9,4,01071,54,芝1800,良,1:55.4,0.3,3-5-6-6,39.8-34.9,34.7,456(0),2003110023,110.0,2003101859,200606030811
2008/12/28,5中山8,晴,10,有馬記念(G1),200806050810,14,6,9,8.4,4,8,00666,57,芝2500,良,2:32.5,1.0,2-2-2-2,30.0-36.4,37.3,520(+4),2004103198, ,2003102205,200606030811
2008/11/30,5東京8,晴,10,ジャパンC(G1),200805050810,17,1,2,6.5,3,6,00637,57,芝2400,良,2:26.0,0.5,5-5-6-6,36.6-34.4,34.4,516(0),2004103328, ,2003102205,200606030811
2008/10/05,フランス,曇, ,凱旋門賞(G1),2008A8a00506,16, ,5, ,8,10,00666,59.5,芝2400,稍, , , , , ,計不,, ,2003102205,200606030811
2008/06/29,3阪神4,小雨,10,宝塚記念(G1),200809030410,14,2,2,2.1,1,2,00666,58,芝2200,重,2:15.3,0.0,9-9-7-4,35.5-37.3,36.9,510(-4),2002102706,"5,386.4",2003102205,200606030811
2008/05/04,3京都4,晴,11,天皇賞(春)(G1),200808030411,14,5,8,4.8,2,2,00666,58,芝3200,良,3:15.1,0.0,9-9-6-3,36.8-35.3,34.9,514(-4),2003102883,"5,390.0",2003102205,200606030811
2008/04/06,2阪神4,晴,11,産経大阪杯(G2),200809020411,11,6,7,3.0,2,6,00666,59,芝2000,良,1:59.2,0.5,5-5-3-3,35.5-34.8,35.0,518(-2),2004103198, ,2003102205,200606030811
2007/12/23,5中山8,晴,9,有馬記念(G1),200706050809,15,1,1,2.4,1,8,00666,57,芝2500,稍,2:35.2,1.6,11-11-11-11,29.3-36.4,37.2,520(+2),2003104570, ,2003102205,200606030811
2007/11/25,5東京8,晴,10,ジャパンC(G1),200705050810,18,5,10,1.8,1,3,00666,57,芝2400,良,2:24.7,0.0,9-9-9-4,35.6-34.3,33.9,518(0),2003102991,"6,354.0",2003102205,200606030811
2007/10/28,4東京9,晴,11,天皇賞(秋)(G1),200705040911,16,1,1,2.9,1,1,00666,58,芝2000,稍,1:58.4,-0.4,5-4-4,36.1-35.0,34.6,518(0),2003102646,"13,552.8",2003102205,200606030811
2007/06/24,3阪神4,小雨,11,宝塚記念(G1),200709030411,18,8,17,4.2,2,2,00637,58,芝2200,稍,2:12.5,0.1,9-9-11-2,33.5-36.9,36.6,518(+2),2003102991,"5,410.4",2003102205,200606030811
2007/04/29,3京都4,晴,11,天皇賞(春)(G1),200708030411,16,3,6,4.5,2,1,00637,58,芝3200,良,3:14.1,0.0,8-9-6-2,36.9-34.8,34.7,516(-2),2003103513,"13,552.8",2003102205,200606030811
2007/04/01,2阪神4,曇,11,産経大阪杯(G2),200709020411,11,3,3,1.9,1,1,00637,59,芝2000,良,2:01.4,-0.1,6-6-6-4,37.4-35.1,34.4,518(0),2002100621,"6,482.6",2003102205,200606030811
2006/12/24,5中山8,晴,9,有馬記念(G1),200606050809,14,5,8,21.4,4,5,00637,55,芝2500,良,2:32.7,0.8,3-3-2-2,30.0-35.4,35.4,518(+4),2002100816,"1,800.0",2003102205,200606030811
2006/11/26,5東京8,小雨,10,ジャパンC(G1),200605050810,11,8,11,16.0,4,6,00637,55,芝2400,良,2:25.9,0.8,6-6-6-4,37.0-34.3,34.5,514(-4),2002100816, ,2003102205,200606030811
2006/10/22,5京都6,晴,11,菊花賞(G1),200608050611,18,6,12,2.0,1,4,00637,57,芝3000,良,3:03.4,0.7,4-4-4-2,35.4-35.6,34.9,518(+6),2003102461,"1,700.0",2003102205,200606030811
2006/09/24,3中京6,晴,11,神戸新聞杯(G2),200607030611,16,1,2,1.6,1,2,00637,56,芝2000,良,1:58.1,0.0,3-4-4-4,34.3-35.4,35.0,512(+10),2003102720,"2,233.2",2003102205,200606030811
2006/05/28,3東京4,晴,10,東京優駿(G1),200605030410,18,1,2,3.8,1,1,00637,57,芝2400,稍,2:27.9,-0.1,5-5-3-3,37.4-35.3,35.1,502(-2),2003102976,"18,729.6",2003102205,200606030811
2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,18,3,5,14.5,6,1,00637,57,芝2000,良,1:59.9,-0.1,6-5-4-3,35.6-35.7,35.1,504(-4),2003102720,"13,049.5",2003102205,200606030811
2006/03/19,2中山8,曇,11,フジTVスプリングS(G2),200606020811,16,8,16,14.5,4,1,00637,56,芝1800,良,1:48.9,0.0,3-3-2-2,36.9-36.4,36.2,508(0),2003102955,"5,527.4",2003102205,200606030811
2006/02/12,2京都6,曇,11,きさらぎ賞(G3),200608020611,12,6,7,3.4,1,2,00637,57,芝1800,良,1:47.5,0.1,2-2,35.3-34.9,35.0,508(+4),2003102720,"1,712.6",2003102205,200606030811
2005/12/17,3中京5,晴,10,報知杯中京2歳S(OP),200507030510,10,7,8,3.0,2,1,00637,57,芝1800,良,1:47.5,-0.3,2-2-2-2,36.3-35.1,34.9,504(+4),2003103022,"1,627.3",2003102205,200606030811
2005/11/19,5東京5,晴,11,東京スポーツ杯2歳S(G3),200505050511,11,6,6,18.7,5,2,00637,55,芝1800,良,1:47.3,0.4,2-2-2,35.7-34.0,33.8,500(+4),2003102955,"1,311.8",2003102205,200606030811
2005/10/29,4京都7,曇,9,萩S(OP),200508040709,8,7,7,3.4,2,4,00637,56,芝1800,重,1:50.0,0.9,3-3,36.6-34.4,34.8,496(+6),2003102955,240.0,2003102205,200606030811
2005/09/18,4阪神3,晴,9,野路菊S(OP),200509040309,11,8,11,3.1,1,1,00637,54,芝1600,良,1:36.0,-0.1,8-7-5,35.6-35.3,35.0,490(-6),2003103709,"1,624.5",2003102205,200606030811
2005/09/04,3小倉8,晴,2,2歳未勝利,200510030802,14,6,10,2.2,1,1,00637,54,芝1800,良,1:50.5,-0.4,3-4-3-3,37.0-35.9,35.5,496(+4),2003105542,500.0,2003102205,200606030811
2005/08/20,3小倉3,曇,2,2歳未勝利,200510030302,9,8,8,4.3,2,3,00637,54,芝1800,良,1:48.3,0.4,8-6-4-2,35.7-35.5,35.7,492(-6),2003110034,130.0,2003102205,200606030811
2005/07/31,2小倉6,晴,5,2歳新馬,200510020605,12,4,4,14.0,4,2,00637,54,芝1800,稍,1:53.5,0.0,3-4-3-2,38.4-35.5,35.3,498(0),2003102519,280.0,2003102205,200606030811
2009/10/06,川崎,雨,9,よみうりランド賞,200945100609,14,8,14,135.3,11,14,05496,56,ダ1600,不,1:45.7,5.8,7-9-13-13,36.8-37.6,42.8,486(+2),2005106965, ,2003102281,200606030811
2009/09/04,川崎,雨,9,長月特別,200945090409,11,4,4,67.8,9,10,05496,54,ダ1600,稍,1:43.9,2.5,10-10-11-11,36.6-39.4,40.3,484(+8),2003106353, ,2003102281,200606030811
2009/07/30,船橋,曇,11,トワイライトスプリン,200943073011,7,3,3,25.5,6,5,a0247,56,ダ1000,良,1:01.3,1.0,6-6,35.2-37.2,36.8,476(-19),2004104426,28.0,2003102281,200606030811
2008/12/09,船橋,雨,10,アクアライン特別,200843120910,14,4,5,27.5,7,8,a0247,56,ダ1600,稍,1:41.4,1.1,10-11-8-8,37.2-37.8,38.1,495(+9),2003102133, ,2003102281,200606030811
2008/08/02,2小倉5,晴,9,高千穂特別(1000万下),200810020509,10,8,10,76.3,9,9,00652,55,芝2000,良,2:00.6,0.7,9-9-7-9,36.1-34.6,34.5,486(-4),2005105820, ,2003102281,200606030811
2008/07/19,2小倉1,雨,10,九州スポーツ杯(1000万下),200810020110,8,3,3,24.4,6,7,00652,57,芝1800,稍,1:49.0,0.7,2-2-5-6,36.5-35.9,36.0,490(+4),2004106518, ,2003102281,200606030811
2008/07/06,3阪神6,晴,3,障害3歳以上未勝利,200809030603,14,3,4,21.4,5,11,01035,60,障2970,良,3:37.7,21.3,11-11-11-11,106.0-39.3,14.7,486(-6),2005101446, ,2003102281,200606030811
2008/05/18,3京都8,晴,4,障害4歳以上未勝利,200808030804,14,7,12,11.5,6,8,00715,60,障2910,良,3:16.6,2.3,11-11-9-8,104.0-38.8,13.5,492(+8),2002106399, ,2003102281,200606030811
2008/03/08,1中京3,晴,11,中京スポーツ杯(1000万下),200807010311,14,7,12,48.4,11,10,01037,57,芝1800,良,1:47.2,0.9,2-2-2-2,35.2-35.8,36.6,484(+2),2003104360, ,2003102281,200606030811
2008/02/23,2京都7,曇,10,木津川特別(1000万下),200808020710,16,6,12,39.7,11,13,01032,57,芝1600,良,1:36.1,1.1,12-16,36.4-35.2,34.6,482(-2),2004103339, ,2003102281,200606030811
2008/02/11,2京都3,晴,9,春日特別(1000万下),200808020309,11,7,9,24.0,8,5,01032,57,芝1800,良,1:50.8,0.4,8-8,37.3-34.9,34.6,484(+2),2004106884,148.0,2003102281,200606030811
2008/01/26,1小倉3,晴,11,太宰府特別(1000万下),200810010311,16,5,10,69.1,14,11,01030,56,芝1800,良,1:49.0,1.0,5-5-4-6,36.2-36.8,37.3,482(-6),2004104094, ,2003102281,200606030811
2007/09/22,2札幌5,晴,11,藻岩山特別(1000万下),200701020511,8,3,3,16.9,7,7,01030,57,芝1500,良,1:31.3,1.1,6-7-7,30.7-35.7,35.8,488(+4),2003102413, ,2003102281,200606030811
2007/07/15,2函館2,小雨,11,八雲特別(1000万下),200702020211,10,8,10,9.2,4,9,01032,57,芝1800,稍,1:52.8,1.1,8-8-8-7,37.1-36.3,36.6,484(+2),2003110084, ,2003102281,200606030811
2007/06/30,1函館5,晴,11,STV杯(1000万下),200702010511,11,8,10,5.4,3,3,01032,57,芝1800,良,1:49.8,0.4,3-3-3-3,36.4-35.7,35.8,482(+2),2003100691,373.5,2003102281,200606030811
2007/06/17,1函館2,晴,11,HTB杯(1000万下),200702010211,11,2,2,13.3,5,5,01032,57,芝2000,良,2:01.0,0.2,7-7-4-4,34.9-36.7,36.5,480(-6),2003102873,148.0,2003102281,200606030811
2006/11/18,6京都5,曇,11,トパーズS(OP),200608060511,15,6,11,80.6,13,13,00685,53,ダ1800,良,1:52.0,1.1,14-13-14-12,36.3-36.6,36.3,486(+2),2001110184, ,2003102281,200606030811
2006/11/04,6京都1,晴,11,カシオペアS(OP),200608060111,13,4,5,69.3,12,11,00732,53,芝1800,良,1:47.7,0.9,10-10,37.0-33.4,33.3,484(+2),2003101859, ,2003102281,200606030811
2006/10/14,5京都3,晴,10,エニフS(OP),200608050310,15,3,5,71.5,11,9,01019,54,ダ1400,良,1:23.7,0.9,12-11,34.8-36.8,36.1,482(0),2001103454, ,2003102281,200606030811
2006/09/24,3中京6,晴,11,神戸新聞杯(G2),200607030611,16,4,7,347.8,14,13,01032,56,芝2000,良,1:59.1,1.0,13-13-14-12,34.3-35.4,35.2,482(+10),2003102720, ,2003102281,200606030811
2006/05/07,2東京6,雨,11,NHKマイルC(G1),200605020611,18,8,16,69.9,12,12,00700,57,芝1600,良,1:34.9,1.7,17-16,34.2-35.7,36.1,472(0),2003100454, ,2003102281,200606030811
2006/04/16,3中山8,曇,11,皐月賞(G1),200606030811,18,8,17,160.0,15,16,01032,57,芝2000,良,2:02.3,2.4,4-5-12-16,35.6-35.7,36.7,472(0),2003102205, ,2003102281,200606030811
2006/03/05,2中山4,晴,11,報知杯弥生賞(G2),200606020411,10,7,7,50.4,5,3,00422,56,芝2000,良,2:02.1,0.6,8-8-8-8,36.2-35.6,35.4,472(-4),2003102991,"1,411.4",2003102281,200606030811
2006/02/12,2京都6,曇,11,きさらぎ賞(G3),200608020611,12,3,3,9.7,5,6,01032,56,芝1800,良,1:47.8,0.4,8-8,35.3-34.9,34.8,476(-2),2003102720, ,2003102281,200606030811
2006/01/09,1京都4,晴,11,日刊スポシンザン記念(G3),200608010411,9,6,6,4.2,3,5,01032,56,芝1600,良,1:35.0,0.6,4-4,35.6-34.7,35.0,478(+2),2003103122,400.0,2003102281,200606030811
2005/12/11,5中山4,曇,11,朝日フューチュリティ(G1),200506050411,14,5,9,26.5,6,6,01032,55,芝1600,良,1:34.5,0.8,7-12-11,35.9-34.7,34.3,476(+6),2003102955, ,2003102281,200606030811
2005/10/01,2札幌7,曇,11,札幌2歳S(G3),200501020711,13,2,2,14.0,6,2,00705,55,芝1800,良,1:50.6,0.2,6-5-8-6,36.5-36.0,35.6,470(+8),2003102991,"1,313.4",2003102281,200606030811
2005/09/10,2札幌1,曇,10,コスモス賞(OP),200501020110,13,6,9,17.0,6,1,00705,54,芝1800,良,1:51.9,-0.1,8-9-7-7,36.4-36.1,35.6,462(0),2003102932,"1,627.3",2003102281,200606030811
2005/08/21,1札幌4,雨,1,2歳未勝利,200501010401,8,6,6,4.7,3,1,00705,54,芝1200,良,1:10.9,-0.2,7-3,34.7-36.2,35.3,462(+4),2003102260,500.0,2003102281,200606030811
2005/07/30,2函館5,晴,1,2歳未勝利,200502020501,9,2,2,3.6,2,3,05243,54,芝1200,稍,1:12.8,0.4,5-5,35.9-36.5,36.4,458(0),2003106035,130.0,2003102281,200606030811
2005/07/17,2函館2,晴,4,2歳新馬,200502020204,6,6,6,9.8,5,4,05243,54,芝1200,良,1:12.2,1.0,4-3,35.9-35.3,35.7,458(0),2003101633,110.0,2003102281,200606030811
2011/04/24,1新潟2,晴,11,魚沼S(1600万下),201104010211,15,7,12,53.0,12,中,01108,57,芝1600,稍, , ,9,34.8-36.0, ,490(+8),2006109274, ,2003102394,200606030811
2011/03/26,2阪神1,晴,9,心斎橋S(1600万下),201109020109,18,1,2,153.1,16,15,00684,57,芝1400,良,1:21.6,1.1,17-16,34.0-35.1,35.0,482(-24),2007102760, ,2003102394,200606030811
2011/02/13,1東京6,晴,10,雲雀S(1600万下),201105010610,16,8,16,41.5,10,15,00641,55,芝1400,良,1:24.0,1.5,10-10,36.6-33.8,34.5,506(+4),2007100899, ,2003102394,200606030811
2011/01/15,1京都5,曇,10,石清水S(1600万下),201108010510,15,2,2,86.2,11,6,05171,57,芝1600,良,1:36.1,0.7,4-4,36.7-34.3,34.5,502(+2),2006106787, ,2003102394,200606030811
2010/12/04,5中山1,晴,12,市川S(1600万下),201006050112,13,5,6,125.3,12,11,00684,57,芝1600,良,1:33.5,1.1,4-2-2,34.2-35.5,36.2,500(-4),2007101372, ,2003102394,200606030811
2010/10/10,4東京2,晴,10,テレビ静岡賞(1600万下),201005040210,16,6,12,109.1,13,16,00711,57,ダ1400,重,1:27.8,5.1,8-10,34.2-36.5,40.8,504(+20),2006110045, ,2003102394,200606030811
2008/08/02,2新潟5,晴,11,新潟日報賞(1600万下),200804020511,16,6,11,10.9,7,16,00684,57,芝1600,良,1:35.0,2.2,8-7,35.6-33.7,35.3,484(-10),2004102878, ,2003102394,200606030811
2008/02/11,1東京4,晴,10,雲雀S(1600万下),200805010410,16,2,3,4.9,2,13,00945,57.5,芝1400,良,1:22.7,1.2,7-8,34.6-35.4,35.9,494(0),2004103159, ,2003102394,200606030811
