date,where_racecourse,weather,race_round,race_title,race_id,total_horse_number,frame_number,horse_number,odds,popular,rank,rider_id,burden_weight,distance,ground_status,goal_time,goal_time_dif,half_way_rank,pace,last_time,horse_weight,runner-up-horse-id,prize,horse_id,horse_weight_dif,ground_type
2023/01/08,6,0,4,障害4歳以上未勝利,202306010304,14,8,13,3.5,2,5,01101,60.0,2880,1,3:19.6,4.2,2-1-2-5,111.0-39.9,13.9,462,2019102200,79.0,2016102929,+6,nan
2022/12/11,6,0,4,障害3歳以上未勝利,202206050404,13,1,1,4.6,2,中,01101,60.0,2880,1, , ,2-2-2,109.0-40.9, ,456,2017104706, ,2016102929,+2,nan
2022/11/19,9,0,11,アンドロメダS(L),202209050511,11,6,6,38.8,9,8,01154,56.5,2000,1,2:00.2,0.9,1-2-2-2,36.4-35.3,36.2,454,2019102879, ,2016102929,+6,1
2022/09/17,7,1,11,ケフェウスS(OP),202207050311,10,1,1,5.0,3,5,01154,56.5,2000,1,1:58.8,1.2,5-5-6-6,35.8-34.6,35.0,448,2016100763,240.0,2016102929,-4,1
2022/08/14,10,0,11,小倉記念(G3),202210040211,15,6,11,50.4,12,12,01154,57.0,2000,1,1:59.7,2.3,2-2-2-5,34.7-35.0,37.0,452,2018100927, ,2016102929,0,1
2022/07/10,3,1,11,七夕賞(G3),202203020411,16,5,9,18.0,9,11,01179,57.0,2000,1,1:59.3,1.5,8-8-8-10,34.4-35.3,35.5,452,2017100464, ,2016102929,-4,1
2022/06/04,7,0,11,鳴尾記念(G3),202207040111,10,7,7,9.6,6,7,01163,56.0,2000,1,1:58.5,0.8,2-2-2-2,36.1-34.3,35.0,456,2017105567, ,2016102929,+4,1
2022/04/03,9,1,11,大阪杯(G1),202209020411,16,6,12,298.8,16,12,01163,57.0,2000,1,1:59.3,0.9,5-5-5-6,34.6-35.8,36.0,452,2017105376, ,2016102929,-2,1
2022/03/13,7,1,11,金鯱賞(G2),202207020211,13,1,1,38.5,11,6,05203,56.0,2000,1,1:58.0,0.8,12-10-9-7,35.7-34.6,34.6,454,2018100274, ,2016102929,-4,1
2022/01/16,7,0,11,日経新春杯(G2),202207010611,16,6,11,31.9,7,12,01163,57.0,2200,1,2:13.5,1.8,2-2-2-2,36.0-35.1,36.8,458,2018105012, ,2016102929,+6,1
2021/12/11,7,1,11,中日新聞杯(G3),202107060311,18,1,2,19.7,8,1,05203,55.0,2000,1,1:59.8,-0.1,1-1-1-1,36.5-35.0,35.0,452,2015101654,"4,163.7",2016102929,+6,1
2021/09/18,7,1,11,ケフェウスS(OP),202107050311,13,1,1,9.8,5,8,05203,55.0,2000,4,2:01.7,0.5,4-3-4-4,37.4-34.3,34.5,446,2017104756, ,2016102929,0,1
2021/09/05,4,0,11,新潟記念(G3),202104040811,17,2,3,21.2,9,14,05386,55.0,2000,1,1:59.4,1.0,1-1,35.3-34.4,35.4,446,2015100744, ,2016102929,-2,1
2021/08/15,10,1,11,小倉記念(G3),202110040211,9,5,5,6.5,3,5,05203,55.0,2000,3,2:00.6,0.9,2-2-4-5,36.4-35.6,36.2,448,2017106161,410.0,2016102929,0,1
2021/07/11,3,1,11,七夕賞(G3),202103010411,16,3,6,16.1,9,3,05203,55.0,2000,3,2:02.4,0.2,6-6-8-8,35.8-37.1,36.7,448,2016106518,"1,008.1",2016102929,0,1
2021/06/05,7,1,11,鳴尾記念(G3),202107040111,13,6,8,24.1,9,2,01032,56.0,2000,1,2:01.3,0.6,2-2-2-2,38.0-34.1,34.4,448,2016110103,"1,613.0",2016102929,+4,1
2021/05/15,7,0,11,都大路S(L),202107030311,11,8,11,5.9,3,3,01032,56.0,2000,1,1:59.6,0.1,1-1-1-1,36.6-34.5,34.6,444,2013105646,653.6,2016102929,-12,1
2021/04/18,4,4,11,福島民報杯(L),202104010411,16,6,11,12.4,6,16,01157,54.0,2000,3,2:08.4,4.7,1-1,35.0-39.6,44.3,456,2016100752, ,2016102929,+6,1
2021/02/21,10,0,11,小倉大賞典(G3),202110020411,16,7,13,15.3,6,15,05203,54.0,1800,1,1:46.8,1.3,7-8-8-12,35.4-35.9,35.8,450,2014102157, ,2016102929,+6,1
2021/01/05,6,1,11,日刊スポ賞中山金杯(G3),202106010111,17,3,5,20.4,8,13,01092,54.0,2000,1,2:01.9,1.0,10-10-9-9,37.0-35.0,35.3,444,2016104877, ,2016102929,-2,1
2020/12/12,7,0,11,中日新聞杯(G3),202007030311,18,2,4,18.4,8,4,05203,54.0,2000,1,2:00.4,0.3,4-4-5-5,36.4-34.4,34.1,446,2016104618,620.0,2016102929,+6,1
2020/10/03,7,1,10,関ケ原S(3勝クラス),202007020810,11,7,8,11.7,5,1,05203,57.0,2000,1,2:01.4,-0.1,2-2-2-2,37.5-34.5,34.3,440,2016104649,"1,843.1",2016102929,0,1
2020/08/16,10,0,11,小倉記念(G3),202010020211,14,7,12,21.9,8,7,01157,53.0,2000,1,1:58.2,0.7,6-6-7-7,34.1-35.2,35.5,440,2015100969, ,2016102929,-2,1
2020/07/18,3,1,11,阿武隈S(3勝クラス),202003020511,16,7,14,4.0,2,13,01122,56.0,2000,3,2:03.0,1.2,1-1-2-2,35.3-36.5,37.7,442,2014102243, ,2016102929,-6,1
2020/06/21,9,0,10,垂水S(3勝クラス),202009030610,16,7,14,7.7,4,2,01154,57.0,2000,1,1:59.4,0.3,2-2-2-2,34.8-36.5,36.2,448,2016105198,739.6,2016102929,+10,1
2020/04/04,9,0,10,明石特別(2勝クラス),202009020310,14,6,9,4.1,2,1,05203,57.0,2000,1,1:59.7,-0.2,5-5-4-3,36.5-35.6,35.3,438,2014101349,"1,530.1",2016102929,-6,1
2020/03/22,9,0,9,須磨特別(2勝クラス),202009010909,9,7,7,7.0,3,3,01157,57.0,1800,1,1:46.3,0.2,2-2,35.9-35.3,33.8,444,2014102330,383.1,2016102929,+8,1
2020/01/11,8,0,10,逢坂山特別(2勝クラス),202008010310,12,7,9,18.3,5,2,01157,56.0,1800,1,1:49.4,0.2,2-2,36.1-35.1,35.2,436,2016104629,608.2,2016102929,0,1
2019/12/28,9,0,10,フォーチュンC(2勝クラス),201909050910,16,5,9,17.3,7,3,01157,54.0,2000,1,2:01.5,0.5,3-3-3-3,36.8-34.9,35.1,436,2016104851,384.9,2016102929,0,1
2019/10/20,8,0,9,北野特別(2勝クラス),201908040709,10,3,3,14.9,5,5,01163,55.0,2000,1,2:02.0,0.6,2-3-2-3,37.3-34.9,35.2,436,2015100969,150.0,2016102929,-2,1
2019/09/29,9,0,9,兵庫特別(2勝クラス),201909040909,9,6,6,6.8,4,9,01163,53.0,2400,1,2:27.0,2.1,1-1-1-1,36.5-34.8,36.9,438,2016104946, ,2016102929,0,1
2019/09/15,9,0,9,能勢特別(2勝クラス),201909040409,8,7,7,8.3,5,2,01163,54.0,2000,1,2:01.1,0.1,1-1-1-1,37.2-34.7,34.8,438,2016104225,605.2,2016102929,+6,1
2019/06/30,7,4,8,3歳以上1勝クラス,201907030208,11,6,6,14.8,5,1,01154,54.0,2000,4,2:02.2,-0.1,1-1-1-1,36.7-35.7,35.7,432,2016104357,750.0,2016102929,-6,1
2019/04/14,9,2,6,3歳500万下,201909020806,11,3,3,7.8,5,7,01163,55.0,2000,3,2:03.5,0.9,2-2-2-2,37.3-34.9,35.7,438,2016105136, ,2016102929,-6,1
2019/03/24,9,1,5,3歳未勝利,201909020205,18,6,11,69.7,10,1,01163,55.0,1800,1,1:47.4,-0.4,1-1,35.1-35.9,35.9,444,2016103937,500.0,2016102929,0,1
2022/12/24,9,0,11,阪神C(G2),202209060711,18,7,15,29.0,8,17,00660,57.0,1400,1,1:22.6,2.4,5-4,33.4-35.5,37.6,506,2015103057, ,2016104376,+6,1
2022/10/29,9,0,11,MBS賞スワンS(G2),202209040811,18,3,5,79.1,12,5,01115,57.0,1400,1,1:20.0,0.2,7-5,34.1-34.6,34.3,500,2015103057,590.0,2016104376,+8,1
2022/10/09,5,1,11,毎日王冠(G2),202205040211,10,7,8,57.9,9,8,01170,57.0,1800,1,1:45.2,1.1,2-3-3,34.5-34.4,35.2,492,2017105327, ,2016104376,-6,1
2022/06/26,9,0,11,宝塚記念(G1),202209030411,17,7,14,114.3,11,17,00660,58.0,2200,1,2:15.5,5.8,15-15-16-14,33.9-36.3,40.5,498,2018103559, ,2016104376,-8,1
2022/04/03,9,1,11,大阪杯(G1),202209020411,16,7,13,45.5,6,11,00660,57.0,2000,1,1:59.3,0.9,15-14-15-14,34.6-35.8,35.3,506,2017105376, ,2016104376,+10,1
2022/01/23,6,1,11,アメリカジョッキーC(G2),202206010811,14,1,1,7.8,3,1,00660,56.0,2200,1,2:12.7,-0.2,13-13-12-8,36.5-35.7,34.7,496,2015100744,"6,298.0",2016104376,-8,1
2021/12/11,7,1,11,中日新聞杯(G3),202107060311,18,8,16,8.0,4,5,00660,57.0,2000,1,2:00.1,0.3,4-3-4-4,36.5-35.0,34.9,504,2016102929,410.0,2016104376,+10,1
2021/09/26,6,1,11,産経賞オールカマー(G2),202106040711,16,5,10,15.4,6,9,00660,56.0,2200,1,2:12.9,1.0,10-10-8-8,36.1-35.3,35.8,494,2017101431, ,2016104376,+2,1
2020/10/11,8,0,11,京都大賞典(G2),202008040211,17,8,17,5.2,2,3,00660,57.0,2400,3,2:25.9,0.3,11-9-11-12,35.5-35.0,34.4,492,2015104063,"1,717.2",2016104376,0,1
2020/05/31,5,1,12,目黒記念(G2),202005021212,18,3,5,4.1,1,1,00660,54.0,2500,1,2:29.6,-0.1,15-15-13-13,29.9-35.9,34.9,492,2015104689,"5,828.8",2016104376,+2,1
2020/04/04,6,0,10,湾岸S(3勝クラス),202006030310,17,3,5,3.6,1,1,00660,55.0,2200,1,2:13.6,-0.4,5-4-4-3,36.8-34.3,33.7,490,2016104670,"1,857.1",2016104376,0,1
2020/03/07,6,1,9,潮来特別(2勝クラス),202006020309,9,8,8,6.5,3,1,00660,56.0,2500,1,2:34.7,-0.1,2-2-2-2,30.6-34.7,34.5,490,2016104451,"1,519.6",2016104376,+6,1
2020/01/06,8,0,7,4歳以上1勝クラス,202008010207,15,8,14,13.2,6,1,00660,56.0,2000,1,2:02.8,-0.1,2-2-2-4,36.3-36.0,35.7,484,2016102133,760.0,2016104376,+4,1
2019/10/21,5,1,7,3歳以上1勝クラス,201905040407,15,2,2,4.6,2,6,05203,55.0,1600,1,1:33.6,0.8,9-9,34.8-35.4,35.0,480,2015101602, ,2016104376,+2,1
2019/09/07,9,0,12,3歳以上1勝クラス,201909040112,13,2,2,11.9,3,2,05203,55.0,1600,1,1:33.5,0.3,11-11,34.6-34.0,33.6,478,2016105067,300.0,2016104376,+4,1
2019/04/06,9,0,6,3歳500万下,201909020506,11,7,9,2.7,1,8,05203,56.0,1600,1,1:36.4,0.8,10-10,36.7-33.6,33.2,474,2016105026, ,2016104376,+2,1
2019/03/23,9,1,11,毎日杯(G3),201909020111,13,4,4,19.3,9,9,01018,56.0,1800,1,1:48.2,1.0,6-6,36.5-34.3,34.8,472,2016106252, ,2016104376,-2,1
2019/03/03,9,1,5,3歳未勝利,201909010405,16,3,6,6.2,2,1,05203,56.0,1600,1,1:34.0,-0.2,10-10,35.3-35.2,34.3,474,2016102636,500.0,2016104376,-8,1
2019/02/10,8,0,5,3歳未勝利,201908020605,16,4,8,12.3,6,2,05203,56.0,1600,1,1:36.1,0.2,11-12,34.3-37.4,36.2,482,2016101718,200.0,2016104376,+6,1
2018/12/02,9,0,2,2歳未勝利,201809050202,13,4,5,2.5,1,6,01088,55.0,1400,1,1:27.2,1.0,4-6,35.2-38.8,39.2,476,2016102472, ,2016104376,-6,0
2018/11/11,8,0,1,2歳未勝利,201808050401,14,3,3,7.7,5,6,05212,55.0,1200,3,1:13.9,0.8,14-14,35.6-37.5,36.6,482,2016110061, ,2016104376,-4,0
2018/10/21,5,0,4,2歳新馬,201805040704,18,1,1,7.4,4,5,01150,55.0,1400,1,1:24.3,0.4,3-3,36.8-34.5,34.6,486,2016101443,70.0,2016104376,0,1
2021/11/21,9,1,11,マイルチャンピオンS(G1),202109050611,16,6,12,1.7,1,1,05339,55.0,1600,1,1:32.6,-0.1,12-8,35.6-33.3,32.7,506,2018110007,"13,344.4",2016104532,+2,1
2021/10/31,5,1,11,天皇賞(秋)(G1),202105040811,16,5,9,2.8,2,3,05339,56.0,2000,1,1:58.1,0.2,2-2-2,36.2-33.6,33.8,504,2018105027,"3,848.0",2016104532,+2,1
2021/06/06,5,1,11,安田記念(G1),202105030211,14,4,5,1.5,1,2,05339,56.0,1600,1,1:31.7,0.0,11-11,34.9-33.9,32.9,502,2016102179,"5,285.2",2016104532,+4,1
2021/05/16,5,1,11,ヴィクトリアマイル(G1),202105020811,18,3,6,1.3,1,1,05339,55.0,1600,1,1:31.0,-0.7,9-10,34.3-33.4,32.6,498,2016105198,"10,882.2",2016104532,+2,1
2021/04/04,9,4,11,大阪杯(G1),202109020411,13,8,12,2.8,2,4,05339,55.0,2000,4,2:02.5,0.9,5-5-5-2,35.6-36.8,37.4,496,2017105335,"2,000.0",2016104532,-6,1
2020/11/22,9,1,11,マイルチャンピオンS(G1),202009050611,17,2,4,1.6,1,1,05339,55.0,1600,1,1:32.0,-0.1,5-5,34.9-33.5,33.2,502,2015104688,"13,357.0",2016104532,-2,1
2020/10/04,6,1,11,スプリンターズS(G1),202006040911,16,5,10,2.2,1,1,05339,55.0,1200,1,1:08.3,-0.3,15-15,32.8-35.5,33.6,504,2015102377,"13,340.2",2016104532,+12,1
2020/06/07,5,0,11,安田記念(G1),202005030211,14,7,11,12.0,3,1,01032,56.0,1600,3,1:31.6,-0.4,8-7,34.2-34.3,33.7,492,2015104961,"13,306.6",2016104532,+6,1
2020/03/29,7,0,11,高松宮記念(G1),202007010811,18,4,8,4.1,2,2,01032,55.0,1200,4,1:08.7,0.0,13-12,34.2-34.5,33.1,486,2015110017,"5,312.8",2016104532,+12,1
2019/12/21,9,1,11,阪神C(G2),201909050711,18,3,5,2.1,1,1,05339,54.0,1400,1,1:19.4,-0.8,8-8,33.9-34.2,33.5,474,2014110117,"6,827.4",2016104532,0,1
2019/05/05,5,0,11,NHKマイルC(G1),201905020611,18,4,7,1.5,1,5(降),05339,55.0,1600,1,1:32.7,0.3,4-6,33.9-34.6,34.3,474,2016104422,"1,050.0",2016104532,-2,1
2019/04/07,9,0,11,桜花賞(G1),201909020611,18,4,8,3.4,2,1,05339,55.0,1600,1,1:32.7,-0.4,3-1,35.4-33.3,33.3,476,2016102775,"12,982.9",2016104532,-6,1
2018/12/16,9,2,11,朝日フューチュリティ(G1),201809050611,15,2,2,1.5,1,3,05339,54.0,1600,1,1:34.3,0.4,2-2,35.3-34.4,34.6,482,2016104422,"1,815.2",2016104532,+6,1
2018/10/06,5,0,11,サウジアラビアRC(G3),201805040111,8,4,4,1.3,1,1,05339,54.0,1600,1,1:34.0,-0.6,2-2,36.8-34.1,34.0,476,2016103631,"3,329.4",2016104532,+18,1
2018/06/03,5,0,5,2歳新馬,201805030205,15,8,14,1.8,1,1,05339,54.0,1600,1,1:33.6,-0.3,3-2,36.0-33.6,33.5,458,2016104867,700.0,2016104532,0,1
2023/02/25,9,0,11,仁川S(L),202309010511,16,2,3,14.8,6,15,01174,57.0,2000,3,2:06.9,2.4,12-12-12-14,35.4-38.5,39.7,508,2018106571, ,2016104729,+4,0
2022/12/03,9,0,11,チャレンジC(G3),202209060111,14,6,9,11.3,5,7,05366,56.0,2000,1,1:58.5,1.0,12-11-11-11,34.8-36.0,35.2,504,2018104662, ,2016104729,+8,1
2022/10/16,5,1,11,オクトーバーS(L),202205040511,16,5,9,53.4,13,4,00422,59.0,2000,1,1:58.3,0.2,14-14-14,36.1-35.2,33.9,496,2014102163,390.0,2016104729,-6,1
2022/09/17,7,1,11,ケフェウスS(OP),202207050311,10,8,10,12.2,7,4,01014,56.0,2000,1,1:58.6,1.0,4-4-2-2,35.8-34.6,35.4,502,2016100763,360.0,2016104729,0,1
2022/03/06,9,0,11,大阪城S(L),202209010811,12,3,3,29.0,9,10,01174,57.0,1800,1,1:46.5,1.7,11-11,35.5-34.8,35.1,502,2017106606, ,2016104729,-2,1
2022/02/20,10,0,11,小倉大賞典(G3),202210020411,16,8,15,61.3,13,14,01171,57.0,1800,3,1:50.4,1.2,6-8-8-11,37.1-36.2,36.5,504,2018104960, ,2016104729,+8,1
2021/11/14,3,0,11,福島記念(G3),202103020411,16,2,3,12.8,7,14,05203,57.0,2000,1,2:01.7,2.5,15-15-14-16,33.6-37.6,36.8,496,2017106711, ,2016104729,+4,1
2021/06/05,7,1,11,鳴尾記念(G3),202107040111,13,5,6,9.1,6,9,00666,56.0,2000,1,2:01.7,1.0,4-4-7-5,38.0-34.1,34.5,492,2016110103, ,2016104729,+4,1
2021/04/04,9,4,11,大阪杯(G1),202109020411,13,4,4,112.9,10,8,01122,57.0,2000,4,2:04.0,2.4,11-11-11-11,35.6-36.8,38.2,488,2017105335, ,2016104729,-4,1
2021/03/14,7,0,11,金鯱賞(G2),202107020211,10,3,3,11.7,4,10,01014,56.0,2000,4,2:03.6,1.8,3-3-4-3,37.1-36.8,38.1,492,2015104317, ,2016104729,+4,1
2020/12/05,9,0,11,チャレンジC(G3),202009060111,11,8,11,3.1,2,2,01014,56.0,2000,1,2:00.1,0.2,4-5-6-6,37.3-34.4,34.1,488,2017105335,"1,611.0",2016104729,-2,1
2020/09/06,4,0,11,新潟記念(G3),202004030811,18,8,17,5.0,2,1,01014,56.0,2000,1,1:59.9,0.0,9-9,36.8-33.1,32.6,490,2015104665,"4,163.7",2016104729,-2,1
2020/07/12,3,1,11,七夕賞(G3),202003020411,16,7,13,12.4,7,2,01014,55.0,2000,4,2:02.7,0.2,5-6-2-4,36.6-37.3,37.2,492,2014104386,"1,616.0",2016104729,+2,1
2020/05/10,4,1,11,新潟大賞典(G3),202004010211,16,4,7,6.6,2,4,05243,55.0,2000,1,1:58.9,0.3,6-6,35.1-35.4,35.0,490,2015101105,620.0,2016104729,+2,1
2020/03/07,9,0,10,但馬S(3勝クラス),202009010310,11,3,3,3.6,2,1,00666,57.0,2000,1,2:00.1,0.0,3-3-4-5,36.5-34.2,33.8,488,2016104851,"1,843.1",2016104729,+6,1
2019/11/30,9,0,9,再度山特別(2勝クラス),201909050109,8,1,1,2.4,2,1,05271,55.0,1800,1,1:47.9,0.0,3-3,36.7-33.3,33.1,482,2015103247,"1,521.0",2016104729,+2,1
2019/11/02,8,0,9,近江特別(2勝クラス),201908050109,11,2,2,3.9,1,2,01014,54.0,1800,1,1:46.6,0.0,4-4,35.7-35.1,34.8,480,2016104693,607.0,2016104729,-6,1
2019/10/20,8,0,9,北野特別(2勝クラス),201908040709,10,2,2,3.4,2,4,00666,55.0,2000,1,2:01.7,0.3,6-6-6-6,37.3-34.9,34.5,486,2015100969,230.0,2016104729,+2,1
2019/08/31,1,1,8,3歳以上1勝クラス,201901020508,16,2,4,3.0,2,1,00666,54.0,2000,3,2:03.6,-0.3,7-8-10-6,36.7-37.5,36.8,484,2016102506,750.0,2016104729,+16,1
2019/01/19,8,0,10,若駒S(L),201908010610,8,4,4,7.7,4,8,00666,56.0,2000,1,2:02.7,2.0,2-2-2-2,36.4-34.5,36.4,468,2016104529, ,2016104729,-6,1
2018/12/08,9,0,9,エリカ賞(500万下),201809050309,7,4,4,7.2,4,2,00666,55.0,2000,1,2:01.6,0.2,6-6-6-6,37.5-35.3,34.8,474,2016104310,405.2,2016104729,-2,1
2018/10/20,8,0,3,2歳未勝利,201808040603,8,5,5,1.4,1,1,05203,55.0,2000,1,2:02.3,-0.2,2-2-2-2,35.9-38.1,37.7,476,2016104907,500.0,2016104729,+12,1
2018/07/08,7,0,5,2歳新馬,201807030405,10,8,10,5.3,2,3,00666,54.0,2000,4,2:06.6,0.5,4-4-3-3,38.6-34.5,34.8,464,2016104711,180.0,2016104729,0,1
2021/12/26,6,0,11,有馬記念(G1),202106050811,16,4,7,2.9,2,3,05339,55.0,2500,1,2:32.2,0.2,7-7-8-8,29.8-36.7,36.0,478,2018105027,"7,548.0",2016104750,0,1
2021/10/03,0,, ,凱旋門賞(G1),2021C8100304,14, ,7,4.8,3,7,05575,58.0,2400,4, , , , , ,,, ,2016104750,,1
2021/06/27,9,0,11,宝塚記念(G1),202109030411,13,5,7,1.8,1,1,05339,56.0,2200,1,2:10.9,-0.4,4-4-3-4,35.1-34.7,34.4,478,2016110103,"15,281.4",2016104750,0,1
2021/03/27,0,, ,ドバイシーマクラシッ(G1),2021J0032708,9, ,9,1.9,1,2,01102,55.0,2410,1, , , , , ,,, ,2016104750,,1
2020/12/27,6,0,11,有馬記念(G1),202006050811,16,5,9,2.5,1,1,01102,55.0,2500,1,2:35.0,0.0,12-12-3-3,30.8-36.6,36.2,474,2015104793,"30,340.2",2016104750,+10,1
2020/11/01,5,1,11,天皇賞(秋)(G1),202005040811,12,6,7,4.4,2,3,01102,56.0,2000,1,1:57.9,0.1,8-9-9,36.5-33.6,32.8,464,2015104961,"3,836.0",2016104750,0,1
2020/06/28,9,1,11,宝塚記念(G1),202009030811,18,8,16,4.1,2,1,01102,56.0,2200,3,2:13.5,-1.0,7-8-7-1,34.6-36.3,36.3,464,2014101976,"15,378.0",2016104750,+10,1
2020/04/05,9,0,11,大阪杯(G1),202009020411,12,8,12,5.2,4,2,01102,55.0,2000,1,1:58.4,0.0,3-3-3-3,36.9-34.2,34.0,454,2015105046,"5,474.4",2016104750,-6,1
2020/02/16,8,4,11,京都記念(G2),202008020611,9,7,7,2.7,1,1,01102,54.0,2200,4,2:16.4,-0.4,3-3-3-3,36.8-36.9,35.8,460,2016105089,"6,270.0",2016104750,+12,1
2019/11/10,8,0,11,エリザベス女王杯(G1),201908050411,18,4,8,3.5,2,5,01102,54.0,2200,1,2:14.4,0.3,5-6-6-5,37.6-34.6,33.3,448,2015105046,"1,050.0",2016104750,-4,1
2019/10/13,8,0,11,秋華賞(G1),201908040411,17,3,5,6.9,4,1,01102,55.0,2000,3,1:59.9,-0.3,6-7-5-5,34.6-36.4,36.1,452,2016105089,"10,382.2",2016104750,+20,1
2019/05/19,5,0,11,優駿牝馬(G1),201905021011,18,1,2,4.1,2,3,01102,55.0,2400,1,2:23.2,0.4,4-4-4-5,35.1-35.3,35.4,432,2016104648,"3,164.4",2016104750,-2,1
2019/04/07,9,0,11,桜花賞(G1),201909020611,18,2,4,5.7,3,3,01102,55.0,1600,1,1:33.1,0.4,8-9,35.4-33.3,32.9,434,2016104532,"2,954.7",2016104750,-4,1
2019/02/11,5,1,11,デイリー杯クイーンC(G3),201905010511,9,8,9,2.1,1,1,01102,55.0,1600,1,1:34.2,0.0,6-6,36.1-33.8,33.1,438,2016104829,"3,532.9",2016104750,+2,1
2018/12/09,9,0,11,阪神ジュベナイルF(G1),201809050411,18,5,9,3.6,2,2,01102,54.0,1600,1,1:34.2,0.1,17-17,34.8-35.0,33.9,436,2016104867,"2,636.8",2016104750,0,1
2018/10/20,5,0,9,アイビーS(OP),201805040609,10,1,1,6.5,3,1,01102,54.0,1800,1,1:48.6,-0.3,4-3-4,37.2-33.4,32.5,436,2016100763,"1,622.4",2016104750,-4,1
2018/09/02,10,0,5,2歳新馬,201810021205,16,1,2,2.3,1,1,01102,54.0,1800,3,1:50.0,-0.3,4-4-4-4,37.5-34.8,34.5,440,2016105236,700.0,2016104750,0,1
2023/02/26,6,0,11,中山記念(G2),202306020211,14,7,11,9.2,5,1,01126,57.0,1800,1,1:47.1,-0.1,10-9-8-8,36.4-35.4,34.6,504,2019101782,"6,799.4",2016104877,+14,1
2022/06/26,9,0,11,宝塚記念(G1),202209030411,17,5,10,9.5,5,2,05585,58.0,2200,1,2:10.0,0.3,6-6-6-5,33.9-36.3,35.9,490,2018103559,"8,108.0",2016104877,-4,1
2022/04/03,9,1,11,大阪杯(G1),202209020411,16,5,10,27.4,5,4,01032,57.0,2000,1,1:58.7,0.3,7-7-7-6,34.6-35.8,35.3,494,2017105376,"3,000.0",2016104877,+9,1
2021/12/12,0,, ,香港C(G1),2021H1121208,12, ,4,5.4,3,2,05509,57.0,2000,1, , , , , ,,, ,2016104877,,1
2021/10/31,5,1,11,天皇賞(秋)(G1),202105040811,16,8,15,40.4,7,5,01126,58.0,2000,1,1:58.7,0.8,7-8-8,36.2-33.6,33.7,492,2018105027,"1,500.0",2016104877,+2,1
2021/02/28,6,0,11,中山記念(G2),202106020211,14,5,8,2.5,1,1,01126,56.0,1800,1,1:44.9,0.0,4-4-4-4,34.9-35.3,34.2,490,2016104414,"6,809.2",2016104877,-6,1
2021/01/05,6,1,11,日刊スポ賞中山金杯(G3),202106010111,17,5,9,3.1,1,1,01126,54.0,2000,1,2:00.9,0.0,5-8-5-6,37.0-35.0,34.5,496,2017105508,"4,159.5",2016104877,+2,1
2020/11/29,5,1,11,ウェルカムS(3勝クラス),202005050911,16,6,12,8.9,5,1,01126,55.0,2000,1,2:00.7,-0.2,2-4-5,37.3-34.2,33.5,494,2017102192,"1,853.6",2016104877,+6,1
2020/04/26,5,0,9,石和特別(2勝クラス),202005020209,10,8,10,1.9,1,1,05585,57.0,1800,1,1:48.0,-0.1,3-4-3,37.0-34.3,34.1,488,2016104262,"1,523.1",2016104877,-4,1
2020/02/29,6,0,10,富里特別(2勝クラス),202006020110,12,6,7,2.0,1,2,05517,56.0,1800,1,1:48.4,0.3,4-4-4-4,37.2-34.7,34.7,492,2016104634,608.0,2016104877,-6,1
2020/01/18,6,2,12,4歳以上2勝クラス,202006010612,10,5,5,3.2,1,2,05517,56.0,1800,3,1:51.6,0.0,2-3-3-5,38.2-35.8,35.6,498,2016105056,440.0,2016104877,+10,1
2019/06/30,3,2,11,ラジオNIKKEI賞(G3),201903020211,16,5,9,5.6,1,9,05212,54.0,1800,3,1:51.0,1.2,6-8-12-16,35.9-36.5,36.7,488,2016102396, ,2016104877,+6,1
2019/03/17,6,1,11,フジTVスプリングS(G2),201906020811,16,4,8,6.0,3,5,05517,56.0,1800,1,1:48.0,0.2,2-2-2-2,35.8-35.7,35.8,482,2016101814,540.0,2016104877,-16,1
2019/01/19,6,0,9,若竹賞(500万下),201906010609,8,4,4,1.9,1,1,05517,56.0,1800,1,1:50.4,0.0,1-1-1-1,38.0-34.7,34.7,498,2016104596,"1,018.2",2016104877,+8,1
2018/12/15,6,0,7,2歳未勝利,201806050507,18,5,10,1.5,1,1,05339,55.0,2000,1,2:01.5,-0.5,1-1-1-1,36.6-36.9,36.9,490,2016105515,500.0,2016104877,-6,1
2018/11/25,5,0,4,2歳新馬,201805050804,11,6,7,5.2,3,2,05366,55.0,1800,1,1:49.6,0.0,4-3-3,37.7-33.5,33.2,496,2016105239,280.0,2016104877,0,1
2023/03/05,6,1,10,総武S(OP),202306020410,16,1,2,234.5,14,12,01092,58.0,1800,1,1:55.3,1.7,7-7-6-7,38.0-37.2,38.4,478,2018103540, ,2016105292,-10,0
2022/12/10,6,0,11,師走S(L),202206050311,16,4,8,83.9,14,15,01077,56.0,1800,1,1:54.8,2.9,8-8-6-9,35.8-37.9,40.3,488,2017102011, ,2016105292,+6,0
2022/03/06,9,0,11,大阪城S(L),202209010811,12,6,8,28.5,8,11,01157,56.0,1800,1,1:47.0,2.2,6-6,35.5-34.8,36.1,482,2017106606, ,2016105292,0,1
2022/02/06,10,0,11,関門橋S(OP),202210010811,12,4,4,17.5,8,5,01157,57.0,2000,1,2:01.1,1.1,2-2-2-3,36.7-34.4,35.3,482,2015100887,240.0,2016105292,-14,1
2021/08/07,2,0,11,札幌日経OP(L),202102011111,15,6,11,29.8,10,9,01163,57.0,2600,1,2:41.0,1.2,13-13-14-14,36.4-36.7,36.9,496,2017105379, ,2016105292,-10,1
